RequesterAnnotation,Title,WorkerId,RequesterFeedback,CreationTime,AssignmentDurationInSeconds,AcceptTime,HITId,Reject,Answer.Q2,RejectionTime,ApprovalTime,Answer.Q5,Description,Input.tweet6,Last30DaysApprovalRate,AutoApprovalTime,Answer.comment,Answer.Q0,AssignmentStatus,NumberOfSimilarHITs,Input.label,AssignmentId,WorkTimeInSeconds,HITTypeId,Expiration,Answer.Q8,Answer.Q9,Answer.Q6,Answer.Q7,Answer.Q4,Reward,Input.control,Answer.Q3,LifetimeInSeconds,Answer.Q1,AutoApprovalDelayInSeconds,MaxAssignments,LifetimeApprovalRate,Input.tweet7,SubmitTime,Input.tweet5,Input.tweet4,Input.tweet3,Input.tweet2,Input.tweet1,Input.tweet0,Keywords,Approve,Last7DaysApprovalRate,Input.tweet9,Input.tweet8
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,AFAJMHG41F7Q9,,Wed Sep 18 05:26:33 GMT 2013,1800,Wed Sep 18 06:47:15 GMT 2013,2P4Z9O9Z6KW45QF5V2IRUFQ0Q463CV,X,Choice3,,2013/09/18 14:50:16 +0000,Choice5,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",( o)- RT @liputan6dotcom: Microsoft Pangkas Harga Nokia Lumia 1020 Hingga Rp 1 Jutaan http://t.co/0M8uZzoD1B,100% (26/26),Wed Sep 18 14:49:03 GMT 2013,,Choice4,Approved,,negative,2JZ46OQ1SNQQDUBDEQSQTCNR9MB5P8,108,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:33 GMT 2013,Choice5,Choice2,Choice4,Choice3,Choice5,$0.05 ,2,Choice4,,Choice3,28800,3,100% (26/26),"""@CBSDenver: RT @CBSNews: Microsoft buying Nokia's devices, services unit for $7.2B http://t.co/tPgsjRpl7k""",Wed Sep 18 06:49:03 GMT 2013,Microsoft Takes Xbox Music to Rival Devices http://t.co/8TZpNtwgmO,would be cool if #Sony &amp; #Microsoft could use same online formats for multiplayer games. Then don't need same system for online multiplayer.,"RT @deniseleeyohn: Samsung Vs Microsoft http://t.co/Dru1j2uqXM via @scottdavisshift |""clarity in positioning pushes all of us into new &amp; im",Bon voyage #SteveBallmer under whose hamhanded management #Microsoft has so badly faltered and lost major market share to #APL,"RT @liputan6dotcom: Wow, Microsoft Pangkas Harga Nokia Lumia Hingga Rp 1 Jutaan. Tertarik?  http://t.co/ru4OWuOWJV via @Lip6Tekno http://t.","Great results, awesome rewards just for searching with Bing. Join @BingRewards! I'll get a nice bonus too: http://t.co/KkFZQbE5hz",twitter sentiment analysis microsoft positive neutral negative,,100% (26/26),"With Android plateauing, can Microsoft take advantage? - Indian Express http://t.co/PymgxOHrrL #android","Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/XAMCFSVRRm #android"
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,AH1OF8SMYHFGO,,Wed Sep 18 05:26:33 GMT 2013,1800,Wed Sep 18 06:40:45 GMT 2013,2SOBFMFFOYYIZ5YPTY7E1C0RZD7ZM4,X,Choice3,,2013/09/18 15:00:17 +0000,Choice4,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",I have to use microsoft word for something due tomorrow and i dont have microsoft word....,100% (31/31),Wed Sep 18 14:58:07 GMT 2013,,Choice4,Approved,,positive,299HRRLFQ0ONTZWNF58OIEGRJROQH1,1042,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:33 GMT 2013,Choice4,Choice5,Choice4,Choice3,Choice3,$0.05 ,7,Choice4,,Choice4,28800,3,100% (31/31),Now only  69.99. Far more savings now for Microsoft Windows 8 - 64-bit - 1 PC - DVD. http://t.co/YVo11ctSaB,Wed Sep 18 06:58:07 GMT 2013,"RT @MSFTnews: Microsoft brings @Xbox Music to iOS and Android devices, plus free streaming on the Web. http://t.co/zbMiNyv5PO",#ChongqingJobs Associate Test Consultant Job: Microsoft - Chongqing - Job Category:... http://t.co/IdY7psJMyZ #Job #Chongqing #Jobs,"I've been sitting at my laptop for an hour &amp; a half now, attempting to write a paper. I haven't even opened Microsoft Word yet. #distracted",Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika http://t.co/HIN3fncaZK #JNinfo,Microsoft Launches Xbox Music on Web for Free http://t.co/KWudO51hsL,Microsoft doubles down on Xbox Music with revamped service  including iOS and Google Play apps http://t.co/RyNXyOswPx #tech,twitter sentiment analysis microsoft positive neutral negative,,100% (31/31),Microsoft launches Xbox Music on Web for free http://t.co/TBwuLqJpaP,Info Cash: Make easy money online by legally exploiting the new Facebook and Microsoft search engine. http://t.co/mZs6IS7Mfn
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A3C3GL62N7ITA9,,Wed Sep 18 05:26:33 GMT 2013,1800,Wed Sep 18 07:27:04 GMT 2013,2SOBFMFFOYYIZ5YPTY7E1C0RZD7ZM4,X,Choice3,,2013/09/18 15:30:18 +0000,Choice4,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",I have to use microsoft word for something due tomorrow and i dont have microsoft word....,100% (12/12),Wed Sep 18 15:27:45 GMT 2013,,Choice5,Approved,,positive,2JCSSZVXX2Q4BYZQ49PGWIW1VCRO6R,41,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:33 GMT 2013,Choice4,Choice2,Choice5,Choice3,Choice4,$0.05 ,7,Choice4,,Choice3,28800,3,100% (12/12),Now only  69.99. Far more savings now for Microsoft Windows 8 - 64-bit - 1 PC - DVD. http://t.co/YVo11ctSaB,Wed Sep 18 07:27:45 GMT 2013,"RT @MSFTnews: Microsoft brings @Xbox Music to iOS and Android devices, plus free streaming on the Web. http://t.co/zbMiNyv5PO",#ChongqingJobs Associate Test Consultant Job: Microsoft - Chongqing - Job Category:... http://t.co/IdY7psJMyZ #Job #Chongqing #Jobs,"I've been sitting at my laptop for an hour &amp; a half now, attempting to write a paper. I haven't even opened Microsoft Word yet. #distracted",Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika http://t.co/HIN3fncaZK #JNinfo,Microsoft Launches Xbox Music on Web for Free http://t.co/KWudO51hsL,Microsoft doubles down on Xbox Music with revamped service  including iOS and Google Play apps http://t.co/RyNXyOswPx #tech,twitter sentiment analysis microsoft positive neutral negative,,100% (12/12),Microsoft launches Xbox Music on Web for free http://t.co/TBwuLqJpaP,Info Cash: Make easy money online by legally exploiting the new Facebook and Microsoft search engine. http://t.co/mZs6IS7Mfn
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,ALSHA3DAWJWRO,,Wed Sep 18 05:26:33 GMT 2013,1800,Wed Sep 18 07:24:35 GMT 2013,2SOBFMFFOYYIZ5YPTY7E1C0RZD7ZM4,X,Choice3,,2013/09/18 15:30:17 +0000,Choice4,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",I have to use microsoft word for something due tomorrow and i dont have microsoft word....,100% (18/18),Wed Sep 18 15:25:38 GMT 2013,,Choice5,Approved,,positive,2LJI8IUB2YU9ENMY7623U0FBRT1J72,63,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:33 GMT 2013,Choice4,Choice3,Choice5,Choice3,Choice3,$0.05 ,7,Choice4,,Choice2,28800,3,100% (18/18),Now only  69.99. Far more savings now for Microsoft Windows 8 - 64-bit - 1 PC - DVD. http://t.co/YVo11ctSaB,Wed Sep 18 07:25:38 GMT 2013,"RT @MSFTnews: Microsoft brings @Xbox Music to iOS and Android devices, plus free streaming on the Web. http://t.co/zbMiNyv5PO",#ChongqingJobs Associate Test Consultant Job: Microsoft - Chongqing - Job Category:... http://t.co/IdY7psJMyZ #Job #Chongqing #Jobs,"I've been sitting at my laptop for an hour &amp; a half now, attempting to write a paper. I haven't even opened Microsoft Word yet. #distracted",Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika http://t.co/HIN3fncaZK #JNinfo,Microsoft Launches Xbox Music on Web for Free http://t.co/KWudO51hsL,Microsoft doubles down on Xbox Music with revamped service  including iOS and Google Play apps http://t.co/RyNXyOswPx #tech,twitter sentiment analysis microsoft positive neutral negative,,100% (18/18),Microsoft launches Xbox Music on Web for free http://t.co/TBwuLqJpaP,Info Cash: Make easy money online by legally exploiting the new Facebook and Microsoft search engine. http://t.co/mZs6IS7Mfn
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,AH1OF8SMYHFGO,,Wed Sep 18 05:26:33 GMT 2013,1800,Wed Sep 18 06:40:18 GMT 2013,2CEAVKI62NJQ85C8DU0QQ6BKNTDSKO,X,Choice3,,2013/09/18 14:55:16 +0000,Choice6,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.","THIS GIRL TRIED TO MAKE HER ASS LOOK BIGGER USING MICROSOFT PAINT IM DONE I JUST I AM DONE pic,twitter,com/upcW5EZz",100% (31/31),Wed Sep 18 14:54:03 GMT 2013,,Choice1,Approved,,positive,2FLYMNCWYB49LDXY62O1AJON0DMMQ5,825,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:33 GMT 2013,Choice6,Choice4,Choice1,Choice3,Choice5,$0.05 ,5,Choice4,,Choice2,28800,3,100% (31/31),RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Wed Sep 18 06:54:03 GMT 2013,"Microsoft Launches Xbox Music on Web for Free: Microsoft tackles online music with free, streaming Xbox Music;... http://t.co/wUqp2ycMLo",the Microsoft Project to SharePoint Sync with a Customized SharePoint Site for Project Managemen,"I've been sitting at my laptop for and hour &amp; a half now, attempting to write a paper. I haven't even opened Microsoft Word yet. #distracted",Microsoft Pangkas Harga Nokia Lumia 1020 Hingga Rp 1 Jutaan: 09/09/2013 10:50 Paduan smartphone dengan kamera ... http://t.co/MxkS2AKHsW,soon as Microsoft launches its new search engine called Bing Google competition become hotter no,Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika http://t.co/OxJiIyYjJX,twitter sentiment analysis microsoft positive neutral negative,,100% (31/31),"Xbox Music launches on iOS and Android, free streaming on the web: Microsoft is expanding its Xbox Music servi... http://t.co/SFh55ciItY","Xbox Music launches on iOS and Android, free streaming on the web: Microsoft is expanding its Xbox Music servi... http://t.co/RVVJ1u4PRM"
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A2FX9JQSS8NL7K,,Wed Sep 18 05:26:33 GMT 2013,1800,Wed Sep 18 06:34:04 GMT 2013,2CEAVKI62NJQ85C8DU0QQ6BKNTDSKO,X,Choice3,,2013/09/18 14:35:17 +0000,Choice2,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.","THIS GIRL TRIED TO MAKE HER ASS LOOK BIGGER USING MICROSOFT PAINT IM DONE I JUST I AM DONE pic,twitter,com/upcW5EZz",100% (27/27),Wed Sep 18 14:34:59 GMT 2013,,Choice4,Approved,,positive,2MOYB49F9SSSN167X9ES25H5NS1VRX,55,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:33 GMT 2013,Choice2,Choice4,Choice4,Choice3,Choice5,$0.05 ,5,Choice4,,Choice2,28800,3,100% (27/27),RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Wed Sep 18 06:34:59 GMT 2013,"Microsoft Launches Xbox Music on Web for Free: Microsoft tackles online music with free, streaming Xbox Music;... http://t.co/wUqp2ycMLo",the Microsoft Project to SharePoint Sync with a Customized SharePoint Site for Project Managemen,"I've been sitting at my laptop for and hour &amp; a half now, attempting to write a paper. I haven't even opened Microsoft Word yet. #distracted",Microsoft Pangkas Harga Nokia Lumia 1020 Hingga Rp 1 Jutaan: 09/09/2013 10:50 Paduan smartphone dengan kamera ... http://t.co/MxkS2AKHsW,soon as Microsoft launches its new search engine called Bing Google competition become hotter no,Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika http://t.co/OxJiIyYjJX,twitter sentiment analysis microsoft positive neutral negative,,100% (27/27),"Xbox Music launches on iOS and Android, free streaming on the web: Microsoft is expanding its Xbox Music servi... http://t.co/SFh55ciItY","Xbox Music launches on iOS and Android, free streaming on the web: Microsoft is expanding its Xbox Music servi... http://t.co/RVVJ1u4PRM"
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A3B474LIYGQ6DO,,Wed Sep 18 05:26:33 GMT 2013,1800,Wed Sep 18 06:12:47 GMT 2013,2CEAVKI62NJQ85C8DU0QQ6BKNTDSKO,,Choice3,,2013/09/18 14:15:17 +0000,Choice5,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.","THIS GIRL TRIED TO MAKE HER ASS LOOK BIGGER USING MICROSOFT PAINT IM DONE I JUST I AM DONE pic,twitter,com/upcW5EZz",100% (27/27),Wed Sep 18 14:14:01 GMT 2013,GREAT ATTEMPT.,Choice4,Approved,,positive,2UEN9U8P9Y38Z013WOJU7IM0RDRWFC,74,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:33 GMT 2013,Choice5,Choice4,Choice4,Choice3,Choice5,$0.05 ,5,Choice4,,Choice5,28800,3,100% (27/27),RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Wed Sep 18 06:14:01 GMT 2013,"Microsoft Launches Xbox Music on Web for Free: Microsoft tackles online music with free, streaming Xbox Music;... http://t.co/wUqp2ycMLo",the Microsoft Project to SharePoint Sync with a Customized SharePoint Site for Project Managemen,"I've been sitting at my laptop for and hour &amp; a half now, attempting to write a paper. I haven't even opened Microsoft Word yet. #distracted",Microsoft Pangkas Harga Nokia Lumia 1020 Hingga Rp 1 Jutaan: 09/09/2013 10:50 Paduan smartphone dengan kamera ... http://t.co/MxkS2AKHsW,soon as Microsoft launches its new search engine called Bing Google competition become hotter no,Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika http://t.co/OxJiIyYjJX,twitter sentiment analysis microsoft positive neutral negative,X,100% (27/27),"Xbox Music launches on iOS and Android, free streaming on the web: Microsoft is expanding its Xbox Music servi... http://t.co/SFh55ciItY","Xbox Music launches on iOS and Android, free streaming on the web: Microsoft is expanding its Xbox Music servi... http://t.co/RVVJ1u4PRM"
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,ALSHA3DAWJWRO,,Wed Sep 18 05:26:33 GMT 2013,1800,Wed Sep 18 07:03:11 GMT 2013,2DJINMHGYQ4J9RFHKW6MOFOY0ZBL8K,,Choice4,,2013/09/18 15:05:17 +0000,Choice4,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.","RT @AndroidPolice: Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No Offline Mode http://t.co/DceZ2Im2MI",100% (18/18),Wed Sep 18 15:04:11 GMT 2013,,Choice4,Approved,,negative,21QNJ92NJKM0BFRP7F8Y52GTXTAD85,60,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:33 GMT 2013,Choice4,Choice2,Choice4,Choice4,Choice5,$0.05 ,9,Choice4,,Choice2,28800,3,100% (18/18),"RT @liputan6dotcom: Wow, Microsoft Pangkas Harga Nokia Lumia Hingga Rp 1 Jutaan. Tertarik?  http://t.co/ru4OWuOWJV via @Lip6Tekno http://t.",Wed Sep 18 07:04:11 GMT 2013,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"Worries That Microsoft Is Growing Too Tricky to Manage, via @nytimes http://t.co/gIw4UZgL3u",Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/fkceUlhc56,RT @KingQuagmire: #Microsoft Sending Out Replies to ID@Xbox Applicants http://t.co/KlLk7w2ZRN #XboxOne,"brand you template If you have Microsoft Word or another word processing program, then you might notice shapes and colors at the to",Microsoft launches Xbox Music on Web for free - http://t.co/GnYdtkFEVD #tech #apple #gadgets #internet #ff #rt #follow,twitter sentiment analysis microsoft positive neutral negative,X,100% (18/18),RT @TarkanManer: No Software Defined Storage means No Software Defined Enterprise means Failure in IT! @nexenta @vmware @microsoft @citrix,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,AH1OF8SMYHFGO,,Wed Sep 18 05:26:33 GMT 2013,1800,Wed Sep 18 06:41:59 GMT 2013,2DJINMHGYQ4J9RFHKW6MOFOY0ZBL8K,X,Choice3,,2013/09/18 14:45:16 +0000,Choice6,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.","RT @AndroidPolice: Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No Offline Mode http://t.co/DceZ2Im2MI",100% (31/31),Wed Sep 18 14:43:29 GMT 2013,,Choice4,Approved,,negative,2H51X3V0FK0CUO7PSMD7YKK9TBEFM5,90,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:33 GMT 2013,Choice6,Choice4,Choice4,Choice3,Choice2,$0.05 ,9,Choice4,,Choice3,28800,3,100% (31/31),"RT @liputan6dotcom: Wow, Microsoft Pangkas Harga Nokia Lumia Hingga Rp 1 Jutaan. Tertarik?  http://t.co/ru4OWuOWJV via @Lip6Tekno http://t.",Wed Sep 18 06:43:29 GMT 2013,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"Worries That Microsoft Is Growing Too Tricky to Manage, via @nytimes http://t.co/gIw4UZgL3u",Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/fkceUlhc56,RT @KingQuagmire: #Microsoft Sending Out Replies to ID@Xbox Applicants http://t.co/KlLk7w2ZRN #XboxOne,"brand you template If you have Microsoft Word or another word processing program, then you might notice shapes and colors at the to",Microsoft launches Xbox Music on Web for free - http://t.co/GnYdtkFEVD #tech #apple #gadgets #internet #ff #rt #follow,twitter sentiment analysis microsoft positive neutral negative,,100% (31/31),RT @TarkanManer: No Software Defined Storage means No Software Defined Enterprise means Failure in IT! @nexenta @vmware @microsoft @citrix,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A3PDKI5EE5ZC5B,,Wed Sep 18 05:26:33 GMT 2013,1800,Wed Sep 18 06:43:16 GMT 2013,2DJINMHGYQ4J9RFHKW6MOFOY0ZBL8K,X,Choice4,,2013/09/18 14:45:16 +0000,Choice6,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.","RT @AndroidPolice: Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No Offline Mode http://t.co/DceZ2Im2MI",100% (23/23),Wed Sep 18 14:44:46 GMT 2013,,Choice4,Approved,,negative,2Q7L6VCPWZ9RTH1O2GSSGSN3LDZ9ON,90,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:33 GMT 2013,Choice6,Choice4,Choice4,Choice4,Choice2,$0.05 ,9,Choice4,,Choice4,28800,3,100% (23/23),"RT @liputan6dotcom: Wow, Microsoft Pangkas Harga Nokia Lumia Hingga Rp 1 Jutaan. Tertarik?  http://t.co/ru4OWuOWJV via @Lip6Tekno http://t.",Wed Sep 18 06:44:46 GMT 2013,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"Worries That Microsoft Is Growing Too Tricky to Manage, via @nytimes http://t.co/gIw4UZgL3u",Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/fkceUlhc56,RT @KingQuagmire: #Microsoft Sending Out Replies to ID@Xbox Applicants http://t.co/KlLk7w2ZRN #XboxOne,"brand you template If you have Microsoft Word or another word processing program, then you might notice shapes and colors at the to",Microsoft launches Xbox Music on Web for free - http://t.co/GnYdtkFEVD #tech #apple #gadgets #internet #ff #rt #follow,twitter sentiment analysis microsoft positive neutral negative,,100% (23/23),RT @TarkanManer: No Software Defined Storage means No Software Defined Enterprise means Failure in IT! @nexenta @vmware @microsoft @citrix,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A1UYEKLO65NE9A,,Wed Sep 18 05:26:33 GMT 2013,1800,Wed Sep 18 06:08:45 GMT 2013,2E4B3Q39Z0B60XTC7P5V1TVRMX7VKW,,Choice4,,2013/09/18 14:10:17 +0000,Choice4,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.","Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No... http://t.co/a7zYRkHtyF via @AndroidPolice #Android",100% (63/63),Wed Sep 18 14:09:25 GMT 2013,,Choice4,Approved,,positive,22C9RJ85OZIZKLRGOADOXQ5E49EW8V,40,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:33 GMT 2013,Choice4,Choice2,Choice4,Choice4,Choice5,$0.05 ,8,Choice4,,Choice4,28800,3,100% (63/63),Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/DYpoT6fZZ6,Wed Sep 18 06:09:25 GMT 2013,"RT @Microsoft: Xbox Music: 30 Million songs on Windows 8, Xbox, Windows Phone, and now iOS, Android and the Web. http://t.co/yxkil4V7Gk cool",RT @MicrosoftUKM: Tahukah Anda? Microsoft akan menghentikan support utk Windows XP &amp; Office 2003 pada tanggal 8 April 2014 http://t.co/T0fC,"#iOS Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/IJPBjGM1hk #Apple",Microsoft expands Xbox Music service to Web and devices - USA TODAY http://t.co/bL7qzsZBiH,"Microsofts Xbox Music expands to iOS, Android and web http://t.co/TM74C0fe27 via @geekwire",RT @9to5mac: Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/HLdDeWYMj9,twitter sentiment analysis microsoft positive neutral negative,X,100% (63/63),Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/52ihzhDfby,RT @OpTicMiDNiTE: I think the Xbox One dashboard looks like an improved version of the current. Very Windows 8-like but what did you expect
