HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.tweet0,Input.tweet1,Input.tweet2,Input.tweet3,Input.tweet4,Input.tweet5,Input.tweet6,Input.tweet7,Input.tweet8,Input.tweet9,Input.control,Input.label,Answer.Q0,Answer.Q1,Answer.Q2,Answer.Q3,Answer.Q4,Answer.Q5,Answer.Q6,Answer.Q7,Answer.Q8,Answer.Q9,Answer.comment,Approve,Reject
2SOBFMFFOYYIZ5YPTY7E1C0RZD7ZM4,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:33 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:33 GMT 2013,,,2LJI8IUB2YU9ENMY7623U0FBRT1J72,ALSHA3DAWJWRO,Approved,Wed Sep 18 07:24:35 GMT 2013,Wed Sep 18 07:25:38 GMT 2013,Wed Sep 18 15:25:38 GMT 2013,2013/09/18 15:30:17 +0000,,,63,100% (18/18),100% (18/18),100% (18/18),Microsoft doubles down on Xbox Music with revamped service  including iOS and Google Play apps http://t.co/RyNXyOswPx #tech,Microsoft Launches Xbox Music on Web for Free http://t.co/KWudO51hsL,Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika http://t.co/HIN3fncaZK #JNinfo,"I've been sitting at my laptop for an hour &amp; a half now, attempting to write a paper. I haven't even opened Microsoft Word yet. #distracted",#ChongqingJobs Associate Test Consultant Job: Microsoft - Chongqing - Job Category:... http://t.co/IdY7psJMyZ #Job #Chongqing #Jobs,"RT @MSFTnews: Microsoft brings @Xbox Music to iOS and Android devices, plus free streaming on the Web. http://t.co/zbMiNyv5PO",I have to use microsoft word for something due tomorrow and i dont have microsoft word....,Now only  69.99. Far more savings now for Microsoft Windows 8 - 64-bit - 1 PC - DVD. http://t.co/YVo11ctSaB,Info Cash: Make easy money online by legally exploiting the new Facebook and Microsoft search engine. http://t.co/mZs6IS7Mfn,Microsoft launches Xbox Music on Web for free http://t.co/TBwuLqJpaP,7,positive,Choice5,Choice2,Choice3,Choice4,Choice3,Choice4,Choice5,Choice3,Choice4,Choice3,,,
2CEAVKI62NJQ85C8DU0QQ6BKNTDSKO,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:33 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:33 GMT 2013,,,2FLYMNCWYB49LDXY62O1AJON0DMMQ5,AH1OF8SMYHFGO,Approved,Wed Sep 18 06:40:18 GMT 2013,Wed Sep 18 06:54:03 GMT 2013,Wed Sep 18 14:54:03 GMT 2013,2013/09/18 14:55:16 +0000,,,825,100% (31/31),100% (31/31),100% (31/31),Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika http://t.co/OxJiIyYjJX,soon as Microsoft launches its new search engine called Bing Google competition become hotter no,Microsoft Pangkas Harga Nokia Lumia 1020 Hingga Rp 1 Jutaan: 09/09/2013 10:50 Paduan smartphone dengan kamera ... http://t.co/MxkS2AKHsW,"I've been sitting at my laptop for and hour &amp; a half now, attempting to write a paper. I haven't even opened Microsoft Word yet. #distracted",the Microsoft Project to SharePoint Sync with a Customized SharePoint Site for Project Managemen,"Microsoft Launches Xbox Music on Web for Free: Microsoft tackles online music with free, streaming Xbox Music;... http://t.co/wUqp2ycMLo","THIS GIRL TRIED TO MAKE HER ASS LOOK BIGGER USING MICROSOFT PAINT IM DONE I JUST I AM DONE pic,twitter,com/upcW5EZz",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"Xbox Music launches on iOS and Android, free streaming on the web: Microsoft is expanding its Xbox Music servi... http://t.co/RVVJ1u4PRM","Xbox Music launches on iOS and Android, free streaming on the web: Microsoft is expanding its Xbox Music servi... http://t.co/SFh55ciItY",5,positive,Choice1,Choice2,Choice3,Choice4,Choice5,Choice6,Choice1,Choice3,Choice6,Choice4,,,
2CEAVKI62NJQ85C8DU0QQ6BKNTDSKO,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:33 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:33 GMT 2013,,,2MOYB49F9SSSN167X9ES25H5NS1VRX,A2FX9JQSS8NL7K,Approved,Wed Sep 18 06:34:04 GMT 2013,Wed Sep 18 06:34:59 GMT 2013,Wed Sep 18 14:34:59 GMT 2013,2013/09/18 14:35:17 +0000,,,55,100% (27/27),100% (27/27),100% (27/27),Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika http://t.co/OxJiIyYjJX,soon as Microsoft launches its new search engine called Bing Google competition become hotter no,Microsoft Pangkas Harga Nokia Lumia 1020 Hingga Rp 1 Jutaan: 09/09/2013 10:50 Paduan smartphone dengan kamera ... http://t.co/MxkS2AKHsW,"I've been sitting at my laptop for and hour &amp; a half now, attempting to write a paper. I haven't even opened Microsoft Word yet. #distracted",the Microsoft Project to SharePoint Sync with a Customized SharePoint Site for Project Managemen,"Microsoft Launches Xbox Music on Web for Free: Microsoft tackles online music with free, streaming Xbox Music;... http://t.co/wUqp2ycMLo","THIS GIRL TRIED TO MAKE HER ASS LOOK BIGGER USING MICROSOFT PAINT IM DONE I JUST I AM DONE pic,twitter,com/upcW5EZz",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"Xbox Music launches on iOS and Android, free streaming on the web: Microsoft is expanding its Xbox Music servi... http://t.co/RVVJ1u4PRM","Xbox Music launches on iOS and Android, free streaming on the web: Microsoft is expanding its Xbox Music servi... http://t.co/SFh55ciItY",5,positive,Choice4,Choice2,Choice3,Choice4,Choice5,Choice2,Choice4,Choice3,Choice2,Choice4,,,
2CEAVKI62NJQ85C8DU0QQ6BKNTDSKO,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:33 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:33 GMT 2013,,,2UEN9U8P9Y38Z013WOJU7IM0RDRWFC,A3B474LIYGQ6DO,Approved,Wed Sep 18 06:12:47 GMT 2013,Wed Sep 18 06:14:01 GMT 2013,Wed Sep 18 14:14:01 GMT 2013,2013/09/18 14:15:17 +0000,,,74,100% (27/27),100% (27/27),100% (27/27),Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika http://t.co/OxJiIyYjJX,soon as Microsoft launches its new search engine called Bing Google competition become hotter no,Microsoft Pangkas Harga Nokia Lumia 1020 Hingga Rp 1 Jutaan: 09/09/2013 10:50 Paduan smartphone dengan kamera ... http://t.co/MxkS2AKHsW,"I've been sitting at my laptop for and hour &amp; a half now, attempting to write a paper. I haven't even opened Microsoft Word yet. #distracted",the Microsoft Project to SharePoint Sync with a Customized SharePoint Site for Project Managemen,"Microsoft Launches Xbox Music on Web for Free: Microsoft tackles online music with free, streaming Xbox Music;... http://t.co/wUqp2ycMLo","THIS GIRL TRIED TO MAKE HER ASS LOOK BIGGER USING MICROSOFT PAINT IM DONE I JUST I AM DONE pic,twitter,com/upcW5EZz",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"Xbox Music launches on iOS and Android, free streaming on the web: Microsoft is expanding its Xbox Music servi... http://t.co/RVVJ1u4PRM","Xbox Music launches on iOS and Android, free streaming on the web: Microsoft is expanding its Xbox Music servi... http://t.co/SFh55ciItY",5,positive,Choice4,Choice5,Choice3,Choice4,Choice5,Choice5,Choice4,Choice3,Choice5,Choice4,GREAT ATTEMPT.,,
2DJINMHGYQ4J9RFHKW6MOFOY0ZBL8K,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:33 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:33 GMT 2013,,,21QNJ92NJKM0BFRP7F8Y52GTXTAD85,ALSHA3DAWJWRO,Approved,Wed Sep 18 07:03:11 GMT 2013,Wed Sep 18 07:04:11 GMT 2013,Wed Sep 18 15:04:11 GMT 2013,2013/09/18 15:05:17 +0000,,,60,100% (18/18),100% (18/18),100% (18/18),Microsoft launches Xbox Music on Web for free - http://t.co/GnYdtkFEVD #tech #apple #gadgets #internet #ff #rt #follow,"brand you template If you have Microsoft Word or another word processing program, then you might notice shapes and colors at the to",RT @KingQuagmire: #Microsoft Sending Out Replies to ID@Xbox Applicants http://t.co/KlLk7w2ZRN #XboxOne,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/fkceUlhc56,"Worries That Microsoft Is Growing Too Tricky to Manage, via @nytimes http://t.co/gIw4UZgL3u",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"RT @AndroidPolice: Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No Offline Mode http://t.co/DceZ2Im2MI","RT @liputan6dotcom: Wow, Microsoft Pangkas Harga Nokia Lumia Hingga Rp 1 Jutaan. Tertarik?  http://t.co/ru4OWuOWJV via @Lip6Tekno http://t.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,RT @TarkanManer: No Software Defined Storage means No Software Defined Enterprise means Failure in IT! @nexenta @vmware @microsoft @citrix,9,negative,Choice4,Choice2,Choice4,Choice4,Choice5,Choice4,Choice4,Choice4,Choice4,Choice2,,,
2DJINMHGYQ4J9RFHKW6MOFOY0ZBL8K,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:33 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:33 GMT 2013,,,2H51X3V0FK0CUO7PSMD7YKK9TBEFM5,AH1OF8SMYHFGO,Approved,Wed Sep 18 06:41:59 GMT 2013,Wed Sep 18 06:43:29 GMT 2013,Wed Sep 18 14:43:29 GMT 2013,2013/09/18 14:45:16 +0000,,,90,100% (31/31),100% (31/31),100% (31/31),Microsoft launches Xbox Music on Web for free - http://t.co/GnYdtkFEVD #tech #apple #gadgets #internet #ff #rt #follow,"brand you template If you have Microsoft Word or another word processing program, then you might notice shapes and colors at the to",RT @KingQuagmire: #Microsoft Sending Out Replies to ID@Xbox Applicants http://t.co/KlLk7w2ZRN #XboxOne,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/fkceUlhc56,"Worries That Microsoft Is Growing Too Tricky to Manage, via @nytimes http://t.co/gIw4UZgL3u",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"RT @AndroidPolice: Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No Offline Mode http://t.co/DceZ2Im2MI","RT @liputan6dotcom: Wow, Microsoft Pangkas Harga Nokia Lumia Hingga Rp 1 Jutaan. Tertarik?  http://t.co/ru4OWuOWJV via @Lip6Tekno http://t.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,RT @TarkanManer: No Software Defined Storage means No Software Defined Enterprise means Failure in IT! @nexenta @vmware @microsoft @citrix,9,negative,Choice4,Choice3,Choice3,Choice4,Choice2,Choice6,Choice4,Choice3,Choice6,Choice4,,,
2DJINMHGYQ4J9RFHKW6MOFOY0ZBL8K,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:33 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:33 GMT 2013,,,2Q7L6VCPWZ9RTH1O2GSSGSN3LDZ9ON,A3PDKI5EE5ZC5B,Approved,Wed Sep 18 06:43:16 GMT 2013,Wed Sep 18 06:44:46 GMT 2013,Wed Sep 18 14:44:46 GMT 2013,2013/09/18 14:45:16 +0000,,,90,100% (23/23),100% (23/23),100% (23/23),Microsoft launches Xbox Music on Web for free - http://t.co/GnYdtkFEVD #tech #apple #gadgets #internet #ff #rt #follow,"brand you template If you have Microsoft Word or another word processing program, then you might notice shapes and colors at the to",RT @KingQuagmire: #Microsoft Sending Out Replies to ID@Xbox Applicants http://t.co/KlLk7w2ZRN #XboxOne,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/fkceUlhc56,"Worries That Microsoft Is Growing Too Tricky to Manage, via @nytimes http://t.co/gIw4UZgL3u",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"RT @AndroidPolice: Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No Offline Mode http://t.co/DceZ2Im2MI","RT @liputan6dotcom: Wow, Microsoft Pangkas Harga Nokia Lumia Hingga Rp 1 Jutaan. Tertarik?  http://t.co/ru4OWuOWJV via @Lip6Tekno http://t.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,RT @TarkanManer: No Software Defined Storage means No Software Defined Enterprise means Failure in IT! @nexenta @vmware @microsoft @citrix,9,negative,Choice4,Choice4,Choice4,Choice4,Choice2,Choice6,Choice4,Choice4,Choice6,Choice4,,,
2E4B3Q39Z0B60XTC7P5V1TVRMX7VKW,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:33 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:33 GMT 2013,,,22C9RJ85OZIZKLRGOADOXQ5E49EW8V,A1UYEKLO65NE9A,Approved,Wed Sep 18 06:08:45 GMT 2013,Wed Sep 18 06:09:25 GMT 2013,Wed Sep 18 14:09:25 GMT 2013,2013/09/18 14:10:17 +0000,,,40,100% (63/63),100% (63/63),100% (63/63),RT @9to5mac: Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/HLdDeWYMj9,"Microsofts Xbox Music expands to iOS, Android and web http://t.co/TM74C0fe27 via @geekwire",Microsoft expands Xbox Music service to Web and devices - USA TODAY http://t.co/bL7qzsZBiH,"#iOS Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/IJPBjGM1hk #Apple",RT @MicrosoftUKM: Tahukah Anda? Microsoft akan menghentikan support utk Windows XP &amp; Office 2003 pada tanggal 8 April 2014 http://t.co/T0fC,"RT @Microsoft: Xbox Music: 30 Million songs on Windows 8, Xbox, Windows Phone, and now iOS, Android and the Web. http://t.co/yxkil4V7Gk cool","Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No... http://t.co/a7zYRkHtyF via @AndroidPolice #Android",Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/DYpoT6fZZ6,RT @OpTicMiDNiTE: I think the Xbox One dashboard looks like an improved version of the current. Very Windows 8-like but what did you expect,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/52ihzhDfby,8,positive,Choice4,Choice4,Choice4,Choice4,Choice5,Choice4,Choice4,Choice4,Choice4,Choice2,,,
2E4B3Q39Z0B60XTC7P5V1TVRMX7VKW,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:33 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:33 GMT 2013,,,25SFK0COK2JE7QCVY50L0W6O7USKRY,A2PUKDRILRIPR8,Approved,Wed Sep 18 05:47:12 GMT 2013,Wed Sep 18 05:49:02 GMT 2013,Wed Sep 18 13:49:02 GMT 2013,2013/09/18 13:50:18 +0000,,,110,100% (5/5),100% (5/5),100% (5/5),RT @9to5mac: Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/HLdDeWYMj9,"Microsofts Xbox Music expands to iOS, Android and web http://t.co/TM74C0fe27 via @geekwire",Microsoft expands Xbox Music service to Web and devices - USA TODAY http://t.co/bL7qzsZBiH,"#iOS Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/IJPBjGM1hk #Apple",RT @MicrosoftUKM: Tahukah Anda? Microsoft akan menghentikan support utk Windows XP &amp; Office 2003 pada tanggal 8 April 2014 http://t.co/T0fC,"RT @Microsoft: Xbox Music: 30 Million songs on Windows 8, Xbox, Windows Phone, and now iOS, Android and the Web. http://t.co/yxkil4V7Gk cool","Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No... http://t.co/a7zYRkHtyF via @AndroidPolice #Android",Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/DYpoT6fZZ6,RT @OpTicMiDNiTE: I think the Xbox One dashboard looks like an improved version of the current. Very Windows 8-like but what did you expect,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/52ihzhDfby,8,positive,Choice4,Choice4,Choice3,Choice4,Choice5,Choice4,Choice4,Choice3,Choice4,Choice2,,,
2E4B3Q39Z0B60XTC7P5V1TVRMX7VKW,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:33 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:33 GMT 2013,,,2H1KQW618N4601KIRPWXLETNLC3MOW,A2FX9JQSS8NL7K,Approved,Wed Sep 18 06:20:09 GMT 2013,Wed Sep 18 06:20:46 GMT 2013,Wed Sep 18 14:20:46 GMT 2013,2013/09/18 14:25:16 +0000,,,37,100% (27/27),100% (27/27),100% (27/27),RT @9to5mac: Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/HLdDeWYMj9,"Microsofts Xbox Music expands to iOS, Android and web http://t.co/TM74C0fe27 via @geekwire",Microsoft expands Xbox Music service to Web and devices - USA TODAY http://t.co/bL7qzsZBiH,"#iOS Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/IJPBjGM1hk #Apple",RT @MicrosoftUKM: Tahukah Anda? Microsoft akan menghentikan support utk Windows XP &amp; Office 2003 pada tanggal 8 April 2014 http://t.co/T0fC,"RT @Microsoft: Xbox Music: 30 Million songs on Windows 8, Xbox, Windows Phone, and now iOS, Android and the Web. http://t.co/yxkil4V7Gk cool","Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No... http://t.co/a7zYRkHtyF via @AndroidPolice #Android",Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/DYpoT6fZZ6,RT @OpTicMiDNiTE: I think the Xbox One dashboard looks like an improved version of the current. Very Windows 8-like but what did you expect,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/52ihzhDfby,8,positive,Choice1,Choice2,Choice3,Choice4,Choice5,Choice4,Choice1,Choice3,Choice4,Choice4,,,
2OOO33FDEY5CU05RUCQ3HCRFNTP0R3,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:33 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:33 GMT 2013,,,2N52AC9KSSZV317WIQLUTQOYO7ZJ13,A3PCLYOJN8CGM9,Approved,Wed Sep 18 06:18:51 GMT 2013,Wed Sep 18 06:20:30 GMT 2013,Wed Sep 18 14:20:30 GMT 2013,2013/09/18 14:25:16 +0000,,,99,100% (4/4),100% (4/4),100% (4/4),"RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W","[TheVerge] Xbox Music launches on iOS and Android, free streaming on the web: Microsoft is expanding its Xbox Music service today, ne...","RT @liputan6dotcom: Wow, Microsoft Pangkas Harga Nokia Lumia Hingga Rp 1 Jutaan. Tertarik?  http://t.co/ru4OWuOWJV via @Lip6Tekno http://t.",RT @9to5mac: Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/HLdDeWYMj9,"News: Microsoft Turunkan Harga Nokia Lumia 1020 Di Amerika: Di Amerika, beberapa toko online mulai menawarkan ... http://t.co/syyqAcJRm6",http://t.co/CTkJ3r85Yt  microsoft office word,"InDesign is a bit like Microsoft Publisher, except with Adobes integrated graphics platfor","Xbox Music Launches On Ios And Android, Free Streaming On The Web:  Microsoft is expanding its Xbox Music serv... http://t.co/5VRYZFuX5R",hotmail       microsoft  5,RT @deantak: Microsoft doubles down on Xbox Music with revamped service  including iOS and Google Play apps http://t.co/OFpFirTA5h via @Ga,3,positive,Choice3,Choice4,Choice3,Choice4,Choice3,Choice3,Choice3,Choice3,Choice3,Choice4,,,
